url,title,subtitle,section,author,location,date_time,article_text,
https://www.eluniversal.com.mx/nacion/politica/pelean-morenistas-por-reforma-venta-de-tabaco,Pelean morenistas por reforma a venta de tabaco,Los diputados Ricardo Delsol y Carmen Medel protagonizan riña tras iniciativa que busca impedir que los cigarros sean exhibidos al público, Nación , Horacio Jiménez,, 17/03/2021,"
Los diputados federales de Morena Carmen Medel y Ricardo Delsol Estrada se enfrentaron debido a una reforma que busca impedir que los cigarros sean exhibidos al público en general, presuntamente con el objetivo de inhibir el consumo de este producto entre los menores de edad.
Esta discusión se registró mediante una captura de pantalla tomada de una conversación en un grupo de WhatsApp, la cual circula en redes sociales y ha ventilado el pleito de los legisladores.
Primero, Delsol Estrada publicó en el chat un video en el que acusa que por medio de chicanadas legislativas, la presidenta de la Comisión de Salud, Carmen Medel, presentó a título personal dicha iniciativa y mencionó que es contraria a lo que todos los demás diputados federales de distintas bancadas buscan.
En el material, Delsol Estrada señaló que los diputados Lorenia Valles y Éctor Jaime Ramírez intentan que los mexicanos atrapados en las garras del cigarro tengan acceso a la tecnología y consuman nicotina, pero sin alquitrán, como se han aprobado en muchos países; sin embargo, Medel Palma se opuso a esto, sin razón alguna.
Agregó que la idea “estuvo a cargo de una persona extranjera, está con vínculos directos de una organización no gubernamental, igualmente extranjera, y se encuentra financiada por Bloomberg Philanthropies, principal patrocinador en el mundo de las campañas alternativas del consumo de la nicotina”.
El político de 56 años urgió una explicación por esta deleznable situación: “Que nos digan los intereses que la diputada Medel Palma ha tratado de ocultar al tratar de aprobar una reforma contraria a la mayoría de las posturas legislativas, todo esto en lo oscurito y con chicanadas y albazos que tanto han sido el motivo con críticas en los gobiernos anteriores”.
En respuesta, Medel Palma, quien tiene una triple aspiración política para el próximo 6 de junio, contestó que le da pena porque se difundió algo que no le consta al morenista, a quien ofreció aclarar cualquier punto, rematando que de esa forma no parecen del mismo equipo: “Con razón tienes tantos problemas en San Luis [Potosí]”, espetó.
Al respecto, Delsol Estrada acusó a su símil de copiar y pegar esa propuesta y le pidió que de perdida le quitara el nombre del autor: “Y sí… aquí en San Luis seremos de todo menos agachones. Saludos”, finalizó.
La veracruzana recalcó que es una mujer de palabra, honesta y que no tiene ninguna necesidad más que el bien de la salud, señalando al potosino de tener un conflicto de intereses con la reciente industria del vapeo.
De manera paralela, representantes de las cámaras empresariales, como Vicente Yáñez Solloa, presidente de la Asociación Nacional de Tiendas de Autoservicio y Departamentales (ANTAD), rechazaron el proyecto del partido de mantener al tabacofuera de exhibición.
Algunos consideran que éste fomentaría la venta sin verificación e informalidad, con productos que serían de fácil accesibilidad en las calles y que impactarían en la recaudación de impuestos, de empleos, así como en las aportaciones a las instituciones de seguridad social.",
https://www.eluniversal.com.mx/nacion/politica/senado-analiza-tres-candidatos-para-la-ceav,Senado analiza a tres candidatos para la CEAV ,"Tras nueve meses sin titular en la Comisión Especial de Atención a Víctimas, el Jefe del Ejecutivo federal presenta su terna", Nación , Teresa Moreno,, 17/03/2021,"
Después de nueve meses acéfala, ayer arrancó el proceso para determinar quién será el o la próxima titular de la Comisión Especial de Atención a Víctimas (CEAV), una vez que el Jefe del Ejecutivo federal presentó su terna de candidatos para el cargo.
Desde la renuncia de Mara Gómez Pérez, en junio de 2020, el gobierno federal tenía que haber enviado su terna para que el Senado entrevistara a los aspirantes y tomara una determinación; sin embargo, la terna fue enviada hasta diciembre de 2020. Seis meses después de la salida de Gómez Pérez, en enero de 2021, el encargado de despacho de la CEAV, Andrés Vázquez, también renunció.
En ambos casos, la falta de recursos y los recortes al gasto jugaron un papel fundamental.
Durante la comparecencia ante las Comisiones Unidas de Gobernación y Derechos Humanos, Martha Yuriria Rodríguez Estrada, Claudia Lilia Cruz Santiago y Luis Fernando Rosas Ramírez reconocieron que existen problemas en la aplicación del presupuesto de la CEAV, e incluso que “no hay recurso que alcance”, puesto que las autoridades judiciales han comprendido la entrega de recursos como el único mecanismo para resarcir los daños a las víctimas de la violencia en el país y se entendía el acceso a éstos como la acción de desistirse.
Las víctimas, enfatizaron, han estado abandonadas durante muchos años.
Resaltó que se requiere revisar el marco normativo, ya que la Ley General de Víctimas no cuenta con un reglamento que establezca su operación.
“Se están litigando casos pero no se están estableciendo los enfoques referenciales de la reparación, el Poder judicial de la Federación está referenciando la reparación económica, no sirve de nada la parte económica si después de 10 años vamos a tener problemas siquiátricos, de salud o acceso a la educación”, dijo Rodríguez Estrada.
Cruz Santiago pidió eliminar la brecha entre la acción y las normativas para que la comisión pueda llegar a las personas que recurren a este organismo, así como la importancia de trascender de lo que existe hacia un sistema de control, gestión y sistematización de la información.
Demandó contar con respaldo jurídico que incluya la intervención de instituciones gubernamentales hasta garantizar la reparación del daño individual y social, lo cual implica la acción de ministerios públicos, las fiscalías y los jueces.
“Tenemos que revisar el modelo de atención a víctimas no desde la Ley y el Orden, sino desde una óptica de la salud pública y la justicia social. El primer tema que tenemos que ver con las víctimas tiene que ver con la salud mental, asesoría jurídica y demás”, señaló.
Rosas Ramírez señaló que es necesario cambiar la retórica de atención a los afectados, comenzando por la renovación del Registro Nacional de Víctimas, y también por la política interna para acercar a los funcionarios y que no sean inalcanzables.",
https://www.eluniversal.com.mx/nacion/politica/de-la-peza-con-carrera-cercana-la-cupula-judicial,"De la Peza, con carrera cercana a la cúpula judicial",, Nación , Diana Lastiri,, 17/03/2021,"
Hijo del desaparecido José Luis de la Peza, expresidente del entonces Tribunal Federal Electoral (Trife), el juez Rodrigo de la Peza López Figueroa ha tenido una carrera firme en el Poder Judicial de la Federación (PJF) y ha trabajado en las ponencias de ministros que llegaron a ser presidentes de la Suprema Corte de Justicia de la Nación, como Guillermo Ortiz Mayagoitia y Juan Silva Meza.
Según datos del PJF, el ahora titular del Juzgado Primero de Distrito en Materia Administrativa Especializado en Competencia Económica, Radiodifusión y Telecomunicaciones inició su carrera como abogado litigante en diversos despachos.
En 2011 trabajó en el despacho De la Peza y Matuk, Abogados, fundado por José Luis de la Peza. De ahí dio el salto a la Suprema Corte de Justicia de la Nación (SCJN), donde trabajó como secretario de estudio y cuenta en las ponencias del ministro Guillermo Ortiz Mayagoitia.
En el año 2014 se desempeñó como secretario de estudio y cuenta del ministro Juan N. Silva Meza y en 2015 con Norma Lucía Piña Hernández. En 2016 fue adscrito a la ponencia del ministro Eduardo Medina Mora. Leer más  Otro juez se suma a freno a la ley eléctrica de AMLO
Tras desempeñarse como actuario en los juzgados Cuarto y Primero de Distrito en Materia Civil, secretario del Noveno Tribunal Colegiado en Materia Civil y juez Noveno de Distrito en Materia Administrativa, en 2017 llegó al juzgado Primero Especializado en Competencia Económica.
En junio del año pasado también suspendió indefinidamente la Política de Confiabilidad, Seguridad, Continuidad y Calidad en el Sistema Eléctrico Nacional (SEN) emitido por la Secretaría de Energía (Sener).
Un mes antes, otorgó otras suspensiones, una de ellas a Greenpeace, contra el Acuerdo del Centro Nacional de Control de Energía (Cenace) publicado el 29 de abril de 2020, que impide la puesta en marcha de nuevas plantas de energía renovable al SEN.
En aquel momento el presidente Andrés Manuel López Obrador y la titular de la Sener, Rocío Nahle, afirmaron que defenderían la política energética en los tribunales. Leer también El juez que no teme a AMLO
Incluso, el Cenace emitió una tarjeta informativa en la que afirmó que el juez De la Peza no debía conocer de los amparos tramitados contra el acuerdo del 29 de abril, pues no contaba con el conocimiento técnico necesario para conceder las suspensiones.
“Otorgó la suspensión definitiva sin el conocimiento de la situación técnica, lo cual se demuestra al momento de solicitar en dicha resolución que el Cenace está obligado a rendir un informe técnico en el que de manera detallada se le expliquen cuestiones técnicas que refieran a dicha suspensión. No obstante, aun desconociendo los alcances técnicos, otorgó la suspensión definitiva sin identificar el impacto al SEN, poniendo en peligro dicho bien público”, señaló el organismo.",
https://www.eluniversal.com.mx/nacion/amlo-descarta-pedir-investigacion-al-cjf-por-segundo-juez-que-concedio-amparo-contra-ley,AMLO descarta pedir investigación al CJF por segundo juez que concedió amparo contra ley eléctrica,, Nación , Pedro Villa y Caña y Alberto Morales,, 17/03/2021,"Luego de que ayer otro juez se sumó al freno de la Ley Eléctrica, el presidente Andrés Manuel López Obrador descartó que vaya a pedir otra investigación al Consejo de la Judicatura Federal (CJF) como lo hizo con el juez Juan Pablo Gómez Fierro, pero señaló que se debe de transparentar todo lo relacionado en la entrega de estos amparos, pues reiteró que no debe de haber intocables.En conferencia de prensa matutina, el titular del Ejecutivo acusó que en sexenios pasados se le dio preferencia a empresas particulares para que generaran energía eléctrica y venderla a precios altos a la población.  -”Presidente, ya son 25, 27 suspensiones provisionales que se han otorgado, ya se sumó otro juez que ha otorgado otras”“Y las que se acumulen"", interrumpió el presidente.“ ¿Pediría también que se investigue a este otro juez o solo al primero?, se le preguntó. “No, sólo la queja que presentamos, pero también hay que transparentar todo la vida pública tiene que ser más pública. La transparencia es una regla de oro de la democracia y no deben de tenerse intocables"", dijo. También lee: Se acabaron los tiempos en que los jueces eran ""intocables"": AMLO“Acerca de las suspensiones que otorgaron jueces, uno en particular, pues ha generado una polémica que yo considero bueno porque vamos a transparentar todos los relacionado con la política de privatización que se llevó acabo durante el periodo neoliberal en donde se le dio preferencia a las empresas particulares, sobretodo extranjeras para generar energía eléctrica, vender la luz a precios altos y darle preferencia, al mismo tiempo, a particulares y cobrar más a las familias, a los consumidores domésticos"".Y agregó: “Ayer lo decía, hay corporativos que mediante la interpretación sesgada, además de la ley que existía llegaban a pagar como están todavía pagando menos que lo que pagaba una familia de clase popular o de clase media por el consumo de luz y desde luego una tienda de abarrotes de una colonia, de un barrio,  paga, y es lo que queremos corregir, hasta cinco veces más que lo que paga un centro distribuidor de productos de las grandes cadenas comerciales”.kl",
https://www.eluniversal.com.mx/nacion/senado-inicia-debate-de-la-ley-de-la-fiscalia-general-de-la-republica,Senado inicia debate de la Ley de la Fiscalía General de la República,"La Cámara Alta inició el debate para analizar la creación de la Ley de la Fiscalía General de la República, que busca regir las funciones y procedimientos de la FGR", Nación , Teresa Moreno,, 17/03/2021,"Este miércoles, el Senado inició el debate para analizar la creación de la Ley de la Fiscalía General de la República, que busca regir las funciones y procedimientos de la Fiscalía General de la República (FGR). De acuerdo con algunos legisladores, se otorga al Ministerio Público la autonomía que requiere para actuar y determina que la elección del titular de la FGR la hará el Senado de la República de una terna propuesta por el Poder Ejecutivo. Además, contempla una adenda para que la Fiscalía participe como integrante en 4 instancias importantes, donde se garantiza su autonomía: el mecanismo de protección de defensores de Derechos Humanos y periodistas, sistema nacional de búsqueda, en la comisión contra la trata de personas y el sistema para prevenir, atender, sancionar y erradicar la violencia contra las mujeres.Este había sido uno de los puntos más polémicos pues se cuestionaba el hecho de que la FGR quedara excluida del Sistema Nacional de Búsqueda de Personas.También lee: AMLO llama revisar iniciativa de reforma de Ley Orgánica de la FGR; hay discusión en el gabinete sobre el tema, reconoceEn este sentido, se establece que la FGR participará dentro del sistema con respeto a la autonomía constitucional que se le confiere al Sistema Nacional de Búsqueda. Los legisladores emiten sus posicionamientos sobre el dictamen que expide la Ley de la Fiscalía General de la República, abroga la Ley Orgánica de la Fiscalía General de la República y reforma, adiciona y deroga diversas disposiciones de distintos ordenamientos.
 
""Esta adenda ha sido un trabajo muy importante que ha logrado también que ahora se encuentre en la estructura de la institución la Fiscalía Especializada en Delitos de Violencia contra las Mujeres y Trata de Personas"", explicó el senador Miguel Ángel Mancera (PRD). Se establecerá una estructura orgánica y funcional que delimite los alcances y el ámbito de actuación de los fiscales en materia electoral y combate a la corrupción, por ejemplo. También se contempla que el nombramiento del titular de la FGR deberá garantizarse el principio de paridad de género; y se faculta a la Fiscalía a remitir al Congreso de la Unión su opinión sobre las reformas y leyes que estén relacionadas con su competencia. El dictamen contempla la organización, estructura y funcionamiento de la FGR, además se crean unidades encargadas de investigación del delito dotadas de autonomía técnica y de gestión""Es imperioso combatir la inseguridad que azota a nuestro territorio, es deber del Estado procurar y garantizar la seguridad de los mexicanos. El único camino es hacer frente a la violencia y la impunidad, fortaleciendo a la Fiscalía como garante de nuestros derechos. Que esta ley cumpla con la reestructuración funcional de la Fiscalía y atienda el reclamo y aspiración para una eficiencia y adecuada procuración de justicia"", dijo el senador Miguel Ángel Lucero Olivas (PT).También lee: Denuncian a Felipe Calderón ante la FGR por traición a la patria y financiar al terrorismoEl coordinador de Morena y presidente de la Junta de Coordinación Política, Ricardo Monreal Ávila, explicó en entrevista que la adenda que se presenta fue una negociación con la FGR, el gobierno federal a través de la Secretaría de Gobernación, colectivos de defensa de Derechos Humanos y el propio Senado de la República.""La Fiscalía se refuerza en su autonomía, en su expresión de la modificación del texto, ahí se establece que se cumple con la autonomía y se refuerce su autonomía, para que ésta no esté subordinada a nada ni a nadie"", refirió.""Entonces, me parece un buen instrumento, un buen esfuerzo de síntesis y un instrumento acabado entre todos. No creo que tenga el mérito uno solo, sino que es el conjunto"", agregó.ed",
https://www.eluniversal.com.mx/nacion/mexico-vive-una-de-sus-peores-temporadas-de-incendios-forestales-en-anos,México vive una de sus peores temporadas de incendios forestales en años,"La Comisión Nacional Forestal indicó que cada incendio ha dañado un promedio de 17.55 hectáreas, lo que los convierte en los más devastadores de los últimos 10 años", Nación , EFE,, 17/03/2021,"México ha padecido mil 684 incendios forestales en lo que va del año, que han afectado un total de 29 mil 559 hectáreas, la tercera superficie más extensa en una década, según reportó la Comisión Nacional Forestal (Conafor). En su reporte del 1 de enero al 11 de marzo, disponible este miércoles, la Conafor indicó que cada incendio ha dañado un promedio de 17,55 hectáreas, lo que los convierte en los más devastadores de los últimos 10 años. El informe de la Conafor se divulga mientras un incendio en los límites de Coahuila y Nuevo León, estados del norte del país, ha arrasado con más de 2 mil hectáreas de la sierra de Arteaga y ha provocado el desalojo de más de 400 personas. Al lugar han acudido 130 brigadistas para apagar el fuego, además de 160 militares y 30 elementos de la Guardia Nacional, expuso el gobernador de Coahuila, Miquel Riquelme. También lee: Reportan tres incendios forestales en la zona montañosa central de VeracruzEl siniestro también provocará la caída de ceniza en la zona metropolitana de Monterrey, la segunda más poblada del país, advirtió el Gobierno de Nuevo León. ""Ante el riesgo a la población, la Brigada Fénix de Protección Civil Nuevo León realiza labores de día y noche para contener el avance del incendio forestal"", indicó el gobernador de Nuevo León, Jaime Rodríguez Calderón ""El Bronco"". 
 
Apenas en febrero pasado, la Conafor advirtió de una ""temporada crítica"" de incendios forestales en 2021 por el fenómeno meteorológica de “La Niña”, lo que incrementa las condiciones de sequía en el país. Pero la Conafor, encargada de proteger los bosques de México, sufrió un recorte de 8,6 % anual en su presupuesto en 2021, hasta alcanzar los 2.762 millones de pesos (134,1 millón de dólares). En el primer año del Gobierno de Andrés Manuel López Obrador, la Conafor ya había tenido una reducción de 1.229 millones de pesos (casi 60 millones de dólares). 
Greenpeace ha denunciado que el presupuesto de la comisión se ha reducido casi a la mitad desde 2012. Además, por su política de austeridad, el Presidente López Obrador eliminó el año pasado el Fondo de Desastres Naturales (Fonden), una bolsa de emergencia a la que los Gobiernos locales podían acceder para resarcir daños. 
Foto: Carlos Mejía / EL UNIVERSALLa Conafor detalló que las entidades con mayor número de incendios en lo que va del año han sido el Estado de México, Ciudad de México, Puebla, Tlaxcala, Michoacán, Morelos, Chiapas, Veracruz, Chihuahua y Oaxaca, que representan el 87 % del total nacional. Las entidades federativas con mayor superficie afectada han sido el Estado de México, Oaxaca, Baja California, Michoacán, Puebla, Chiapas, Guerrero, Chihuahua, Ciudad de México y Morelos, que representan el 81 % del total nacional. 
 
ed",
https://www.eluniversal.com.mx/nacion/audiencia-del-procurador-fiscal-y-la-uif-por-desafuero-de-cabeza-de-vaca-sera-presencial-y,Audiencia del procurador Fiscal y la UIF por desafuero de García Cabeza de Vaca será presencial y pública,"El presidente de la Jucopo, Ignacio Mier, dijo que con esta diligencia se inicia el periodo de pruebas y se está citando a ambos funcionarios para que expresen lo que a su derecho convenga como parte acusadora", Nación , Horacio Jiménez,, 17/03/2021,"El presidente de la Junta de Coordinación Política de la Cámara de Diputados, Ignacio Mier (Morena), precisó que la audiencia para exhibir pruebas en el caso del desafuero del gobernador de Tamaulipas, el panista Francisco Javier García Cabeza de Vaca, de parte del procurador Fiscal de la Federación, Carlos Romero Aranda, y del titular de la Unidad de Inteligencia Financiera de la Secretaría de Hacienda, Santiago Nieto Castillo, será pública y presencial.En entrevista en la Cámara de Diputados, Ignacio Mier dijo que con esta diligencia se inicia el periodo de pruebas y se está citando a ambos funcionarios para que expresen lo que a su derecho convenga como parte acusadora.En este sentido, Mier Velazco dijo que esta audiencia tiene que ser presencial y obedece a la transparencia, al derecho a la información y protege a los funcionarios por el lumbral del derecho que tienen los ciudadanos a ser informados.También lee: Santiago Nieto y Carlos Romero, testigos en proceso de desafuero de García Cabeza de Vaca  “Es presencial, tiene que ser una comparecencia presencial y estaremos pendientes de ello. Yo creo que la transparencia, yo he insistido, que el derecho a la información y el umbral que protege a algunos funcionarios se ve ampliado cuando existe el derecho de la ciudadanía, de la gente, de la población a ser informada. Y el derecho a la información tiene que ser oportuno y tiene que ser expedito”, explicó el también coordinador de Morena, Ignacio Mier.En este sentido, la integrante de la Sección Instructora, la priísta Claudia Pastor, confirmó que ya fueron notificados Carlos Romero Aranda y Santiago Nieto Castillo para que acudan a comparecer el próximo viernes; así como al imputado, en este caso, el gobernador García Cabeza de Vaca.“Parte de la correspondencia que como funcionarios tienen ante la Cámara es, sí tienen un deber de comparecer si los llama la Sección Instructora, pero también está dentro de sus facultades darle información que consideren no vulnera alguna otra de sus facultades. Entonces nosotros estaremos aquí recibiéndolos”, dijo Claudia Pastor.En este sentido, la diputada priísta dijo que su posición es, sí a la comparecencia de los funcionarios y a favor de todas las diligencias que puedan tener para adquirir la mayor información para una toma razonada.También lee: Diputados abren periodo para recibir pruebas en desafuero de García Cabeza de Vaca “Sí a las garantías procesales de todas las partes, denunciantes y denunciado. Y, a mi parecer, el desahogo de la comparecencia de estos funcionarios en una diligencia para mejor proveer, debe ser únicamente ante los integrantes de la Sección Instructora, que en su momento dará a conocer los resultados de ese desahogo una vez concluida. Esa es mi posición. Es decir, insisto, no pública, durante la sesión debemos estar quienes integramos la Sección, así lo establece el 175 del Reglamento de la Cámara en cuanto a la Sección Instructora. Que los principios de transparencia y publicidad de las actuaciones de la Sección Instructora deben darse a conocer, pues una vez que finalice la diligencia. Esa es mi posición”, dijo.Además, dijo que los abogados del imputado tienen todo el derechos de inconformarse, incluso en tribunales, si consideran que se está violando el debido proceso al hacer pública esta audiencia del próximo viernes.“Si hay contradicciones, si alguna de las partes estima que está vulnerado su derecho a la defensa o lo que estimen, pues también tendrán que hacerlo valer (…) Pues sí, ante quienes estimen conveniente, tienen abogados e insisto, nuestra obligación como Sección Instructora es garantizarles el acceso a la información en todo momento, para que puedan -como parte de su debida defensa- hacer valer los medios que estimen convenientes”, informó Claudia Pastor.rmlgv/nv",
https://www.eluniversal.com.mx/metropoli/derechos-humanos-de-cdmx-urge-acciones-ante-incremento-de-violencia-contra-mujeres,Derechos Humanos de CDMX urge acciones ante incremento de violencia contra mujeres,"Nashieli Ramírez Hernández dijo que los cambios y transformaciones impuestos por la emergencia sanitaria y de violencia de género, obligan a las instituciones a enfocarse hacia la eliminación de las violencias en contra de las mujeres", Metrópoli , Kevin Ruiz,, 17/03/2021,"La Presidenta de la Comisión de Derechos Humanos de la Ciudad de México (CDHCM), Nashieli Ramírez Hernández, urgió acciones inmediatas ante el incremento de las violencias económica, obstétrica y digital, que viven las mujeres.En su participación en el Seminario: Retrocesos y desafíos para los derechos humanos de las mujeres en la pandemia por Covid-19, dijo que los cambios y transformaciones impuestos por la emergencia sanitaria y de violencia de género, obligan a las instituciones a enfocarse hacia la eliminación de las violencias en contra de las mujeres y evitar caer en retrocesos respecto a la garantía de sus derechos.También lee: Mujeres padecieron el mayor rezago laboralCon respecto a la violencia económica ajena a las relaciones de pareja, indicó que es preciso un enfoque derechos humanos en general y de género para diseñar medidas específicas de política presupuestaria y fiscal, encaminadas a evitar una mayor brecha laboral y la precarización laboral feminizada.“Deben diseñarse paquetes fiscales para garantizar que las mujeres no queden al margen de la respuesta y recuperación de la pandemia”, puntualizó.apr/nv",
https://www.eluniversal.com.mx/estados/guadalajara-entra-en-programas-de-tandeos-para-recibir-abastecimiento-de-agua,Guadalajara entra en programas de tandeos para abastecer de agua a colonias afectadas,A partir de este jueves otras 159 colonias entrarán a un programa de tandeos para recibir agua dos días sí y dos días no durante al menos dos meses, Estados , Raúl Torres / Corresponsal,, 17/03/2021,"Además de las 213 colonias del norte y oriente del Área Metropolitana de Guadalajara que padecen desabasto de agua por los bajos niveles en la presa Calderón, a partir de este jueves otras 159 colonias entrarán a un programa de tandeos para recibir agua dos días sí y dos días no durante al menos dos meses.Ante esta situación, académicos del Instituto Tecnológico de Estudios Superiores de Occidente (Iteso) criticaron el manejo que han hecho las autoridades estatales de esta crisis hídrica y la desinformación al respecto, pues mientras el gobernador del estado, Enrique Alfaro, asegura que es un problema de infraestructura y se arreglará con la conclusión del Acuaférico, el titular de la Secretaría de Infraestructura y Obra Pública, David Zamora, asegura que la obra sólo distribuirá mejor el agua pero no resolverá la escasez.Según el director del Sistema Intermunicipal de Agua Potable y Alcantarillado (SIAPA), Enrique Torres Lugo, la presa Calderón, que abastece al 14% de la metrópoli, recibió menos agua el año pasado por la falta de lluvias en la cuenca del río Verde y debido a la pandemia de Covid-19 la gente en la ciudad utilizó 11% más agua de lo normal.También lee: Truena ducto y deja sin agua a 600 mil personas en Valle de MéxicoAunado a esto, las obras inconclusas del Acuaperiférico impiden llevar líquido desde otras fuentes de abastecimiento a las colonias afectadas; las obras estarán concluidas en unas semanas y mientras tanto para llevar un poco de agua al 10% de la ciudad que no tiene de donde abastecerse, se implementó el nuevo programa de tandeos, explicó Torres Lugo.“¿Por qué si las autoridades sabían de un bajo temporal de lluvias desde el año pasado, no comenzaron a tomar medidas desde octubre del 2020, cuando el balance de la precipitación ya era claro? ¿Qué sentido tiene construir otras presas si, según afirman las autoridades, pierden su utilidad cuando el temporal de lluvias no es el que esperaban, esto a pesar de la elevada inversión que implican las presas?¿Cuál sería la utilidad real del acuaférico sin una política integral del cuidado de las fuentes naturales?”, cuestionaron, entre otras cosas los académicos del Iteso.También lee: Industria de la Exportación de Tamaulipas registra pérdidas de hasta 266 mdd por apagonesEn su opinión, el SIAPA debe explicar con claridad y de forma clara las causas reales del desabasto, además de que, en cuanto a gestión de agua, se debe cambiar “del paradigma de la gran infraestructura hidráulica al paradigma del sostenimiento de la vida humana y el
cuidado de los ecosistemas de los cuales dependemos”.Por su parte, habitantes de Temacapulín, que durante más de tres lustros se han opuesto a la construcción y operación de la presa El Zapotillo sobre el río Verde (actualmente detenida por diversas irregularidades), señalan que el discurso implementado por el gobierno estatal sobre la escasez de agua busca ser el pretexo para reactivar la obra, cuando la crisis de agua en la ciudad se debe a la mala administración de ésta.vare/lsm",
https://www.eluniversal.com.mx/nacion/diputados-del-pt-presentan-solicitud-de-destitucion-del-auditor-superior,Diputados del PT presentan solicitud de destitución del auditor Superior,"El diputado Gerardo Fernández Noroña dijo que este recurso de remoción obedece a la manera en que manejó el tema, no sólo del Aeropuerto Felipe Ángeles, sino de otros más ", Nación , Horacio Jiménez,, 17/03/2021,"El grupo parlamentario del Partido del Trabajo en la Cámara de Diputados presentó, este miércoles, formalmente ante la Junta de Coordinación Política, la solicitud de destitución del auditor Superior de la Federación, David Colmenares por hacer un uso faccioso de ese órgano autónomo, pero que depende del Palacio Legislativo de San Lázaro.En conferencia de prensa, el vicecoordinador de la bancada del PT, Gerardo Fernández Noroña, dijo que esta solicitud de remoción obedece a la manera en que manejó el tema, no sólo del Aeropuerto Felipe Ángeles, sino de otros más que han revisado integrantes de la Cuarta Transformación.Dijo que se acredita mala fe, o dolo, pues no se puede cometer un error de ese tamaño, con cálculos duplicados sobre el impacto económico que tuvo, según Fernández Noroña, sobre el aeropuerto Felipe Ángeles, pero en realidad, la polémica se generó por el sobrecosto que proyectó por la no construcción del Aeropuerto de Texcoco.Lee más: Auditoría Superior separa al auditor responsable de la ""pifia"" en el cálculo del NAIM“Nosotros hemos decidido, en este momento se está ingresando la solicitud formal para que en la sesión de la próxima reunión, de la próxima semana de la Junta de Coordinación Política se tome este tema y se agende para una sesión de la Cámara de Diputados. A diferencia de otros funcionarios de diferentes órganos del Estado mexicano, el Auditor Superior de la Federación no se prevé en la ley un procedimiento especial. Esto es, no se tiene que proceder un desafuero, no se tiene que proceder a un juicio político, a un juicio de procedencia”, dijo Fernández Noroña.Además, justificó esta solicitud, pues no hay ninguna instancia que tenga que preparar, previamente la destitución, y dijo que es sólo la sesión correspondiente de la Cámara de Diputados y, por lo tanto, la Junta de Coordinación Política tendrá que hacerse cargo de esa tarea, porque, pues, “no es nada más que llegue al pleno y ya el asunto, sino que se organice el expediente, se acuerde la forma en que se procederá, se discuta por el pleno y por mayoría se determine la permanencia o no del auditor Superior de la Federación”.“Desde que se dio a conocer el supuesto error de este funcionario, el Partido del Trabajo planteó en la Junta de Coordinación Política la remoción del funcionario y ahí, nuestro compañero Pablo Gómez, comentó justo esto, que no había un procedimiento, pero que sí debería presentarse formalmente el pliego acusatorio, que lo hemos hecho formalmente el día de hoy”, agregó el petista.Lee más: “Primero nos aplaudieron y luego nos golpearon”, acusa el auditor David ColmenaresAgregó que no lo habían presentado antes porque esperaban la reunión de la Jucopo que se llevó a cabo este miércoles, que era una reunión de procesamiento político de varios temas que, siendo jurídicos, tienen un fuerte componente político, como es la remoción del auditor Superior de la Federación.Cabe recordar que el pasado 20 de febrero, la Auditoría Superior de la Federación, en sus informes individuales de la Cuenta Pública 2019, consideró que la no construcción del Aeropuerto de Texcoco, costó más de mil 331 millones de pesos; y por esto, se inconformó el presidente López Obrador y pidió una investigación a la Auditoría para revisar los cálculos.“El Partido del Trabajo se solicita la remoción, lamentablemente, de un paisano, que desde que el Presidente de la República le dio la confianza, nosotros, o al menos yo de manera muy personal, como diputada federal de Oaxaca, inmediatamente me vino a la menta que iban a traicionar al Presidente de la República. Porque conocemos la carrera del auditor, ha sido priista toda su vida, pero además de toda la información que nos han mandado, es que tiene a todo su equipo de priistas, de panistas, de la vieja guardia que representa la corrupción y que por eso ha estado actuando en contra de esta Cuarta Transformación”, consideró la diputada petista, Margarita García.
Juicio políticoDe manera paralela, Fernández Noroña también pidió que ya sesiones la Subcomisión de Examen Previo, para que desahogue la solicitud de juicio político que presentaron contra el consejero presidente del INE, Lorenzo Córdova y el consejero electoral, Ciro Murayama.
maot",
